,Price,Rooms,Area,Floor,Max_house_floor,balcony\loggia,Bathroom,Year built,Link
2304,3600000,4,61.7,1,5,,,,https://www.avito.ru/perm/kvartiry/4-k._kvartira_617m_15et._2276164482
2305,3000000,1,32.2,1,5,балкон,совмещенный,1983,https://www.avito.ru/perm/kvartiry/1-k._kvartira_322m_15et._2377627276
2306,4350000,3,58,2,5,балкон,раздельный,1972,https://www.avito.ru/perm/kvartiry/3-k._kvartira_58m_25et._2421411354
2307,5300000,2,60,11,16,лоджия,раздельный,2012,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1116et._2393472213
2308,3300000,2,43.5,8,9,лоджия,раздельный,1974,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_89et._2350425235
2309,6100000,3,85.5,4,5,балкон,совмещенный,1956,https://www.avito.ru/perm/kvartiry/3-k._kvartira_855m_45et._2345886811
2310,7650000,3,79.1,3,10,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_791m_310et._2371184574
2311,7400000,3,81,18,19,лоджия,раздельный,2011,https://www.avito.ru/perm/kvartiry/3-k._kvartira_81m_1819et._1881713516
2312,14900000,4,106.6,29,31,лоджия,раздельный,2020,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1066m_2931et._2388960950
2313,23000000,7,268,19,21,балкон,раздельный,2005,https://www.avito.ru/perm/kvartiry/7-k._kvartira_268m_1921et._2221454622
2314,22000000,1,в,19,21,,,,https://www.avito.ru/perm/kvartiry/dolya_v_svob._planirovke_376m_15et._2359045189
2315,2899000,2,44,5,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_55et._2386648940
2316,2600000,2,42,2,2,балкон,раздельный,1971,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_22et._2370508428
2317,4990000,3,63,7,10,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_710et._2358863764
2318,5799000,3,72.8,3,16,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_728m_316et._2378191425
2319,3450000,3,63,1,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_19et._2378666601
2320,2830000,1,29.9,2,5,,совмещенный,1968,https://www.avito.ru/perm/kvartiry/1-k._kvartira_299m_25et._2409970825
2321,3500000,2,47.8,2,5,,раздельный,1974,https://www.avito.ru/perm/kvartiry/2-k._kvartira_478m_25et._2379270771
2322,4590000,2,49,9,10,лоджия,раздельный,1994,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_910et._2389236721
2323,2350000,2,45.7,2,5,,,1967,https://www.avito.ru/perm/kvartiry/2-k._kvartira_457m_25et._2255743959
2324,3620000,2,50.6,2,5,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_506m_25et._2310362766
2325,2500000,1,20.8,7,9,балкон,совмещенный,1983,https://www.avito.ru/perm/kvartiry/1-k._kvartira_208m_79et._2392725743
2326,4290000,2,44,6,9,лоджия,раздельный,1973,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_69et._2309126233
2327,4800000,3,67.5,7,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_675m_79et._2361252915
2328,3400000,1,37.4,9,17,балкон,совмещенный,2021,https://www.avito.ru/perm/kvartiry/1-k._kvartira_374m_917et._2360921230
2329,4350000,2,40,1,16,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_40m_116et._2308389123
2330,4100000,2,53.4,1,16,лоджия,раздельный,1986,https://www.avito.ru/perm/kvartiry/2-k._kvartira_534m_116et._2373596256
2331,4350000,2,50.3,9,16,лоджия,совмещенный,2022,https://www.avito.ru/perm/kvartiry/2-k._kvartira_503m_916et._2409932303
2332,5550000,4,61.2,2,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/4-k._kvartira_612m_25et._2138056844
2333,4795000,3,92.2,12,16,лоджия,раздельный,2021,https://www.avito.ru/perm/kvartiry/3-k._kvartira_922m_1216et._2377864774
2334,4000000,1,31,3,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_35et._2391835765
2335,5350000,3,86,5,11,лоджия,совмещенный,1993,https://www.avito.ru/perm/kvartiry/3-k._kvartira_86m_511et._2207651078
2336,5650000,2,65.5,25,25,лоджия,совмещенный,2012,https://www.avito.ru/perm/kvartiry/2-k._kvartira_655m_2525et._2367933269
2337,2580000,2,46.5,3,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_465m_35et._2389708882
2338,5350000,2,62.2,15,17,лоджия,совмещенный,2007,https://www.avito.ru/perm/kvartiry/2-k._kvartira_622m_1517et._2335635896
2339,2100000,1,21,5,9,балкон,совмещенный,1979,https://www.avito.ru/perm/kvartiry/1-k._kvartira_21m_59et._2352884447
2340,4300000,2,45,4,9,лоджия,раздельный,1971,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_49et._2396688848
2341,2500000,3,58.6,2,5,балкон,раздельный,1975,https://www.avito.ru/perm/kvartiry/3-k._kvartira_586m_25et._2213769225
2342,1900000,1,34,2,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_34m_13et._2367463375
2343,8250000,2,60.7,16,25,лоджия,совмещенный,2009,https://www.avito.ru/perm/kvartiry/2-k._kvartira_607m_1625et._2246919280
2344,3750000,3,58.2,3,5,балкон,раздельный,1967,https://www.avito.ru/perm/kvartiry/3-k._kvartira_582m_35et._2366133227
2345,4800000,1,39,1,16,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_39m_116et._2385033383
2346,4200000,3,61,4,5,балкон,раздельный,1966,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_45et._2308817382
2347,3190000,1,38,9,14,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_914et._2261670358
2348,2800000,1,30.8,4,5,балкон,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_308m_45et._2389637728
2349,3400000,1,38.3,4,9,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_383m_49et._2390075014
2350,3200000,3,64.5,2,2,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_645m_22et._2391351210
2351,3500000,3,60.6,1,9,лоджия,раздельный,1982,https://www.avito.ru/perm/kvartiry/3-k._kvartira_606m_19et._2341142528
2352,7017200,2,58.8,20,25,балкон,раздельный,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_588m_2025et._2373469418
2353,4700000,1,44.8,10,25,,совмещенный,2017,https://www.avito.ru/perm/kvartiry/1-k._kvartira_448m_1025et._2376200273
2354,5080000,3,93.8,4,9,лоджия,раздельный,2013,https://www.avito.ru/perm/kvartiry/3-k._kvartira_938m_49et._2401251525
2355,7600000,2,59.7,11,25,балкон,раздельный,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_597m_1125et._2397512820
2356,2100000,2,41.6,3,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_416m_35et._2359289467
2357,1500000,1,18.7,3,5,,раздельный,1983,https://www.avito.ru/perm/kvartiry/kvartira-studiya_187m_35et._2364496003
2358,3990000,3,55.9,8,14,лоджия,раздельный,1983,https://www.avito.ru/perm/kvartiry/3-k._kvartira_559m_814et._2325077218
2359,3900000,2,46,5,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_55et._2396594854
2360,2850000,1,42,5,17,балкон,раздельный,2012,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_517et._2387495645
2361,4300000,3,68,9,10,балкон,раздельный,2000,https://www.avito.ru/perm/kvartiry/3-k._kvartira_68m_910et._2312969618
2362,2550000,1,31.5,4,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_315m_45et._2362146384
2363,3300000,1,38.3,1,16,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_383_m_116_et._2308426324
2364,4500000,2,68.8,2,16,,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_688m_216et._2341253008
2365,2470000,2,38.7,2,2,,совмещенный,1959,https://www.avito.ru/perm/kvartiry/2-k._kvartira_387m_22et._2360244177
2366,4200000,2,42.6,4,5,балкон,раздельный,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_426m_45et._2359213345
2367,6850000,3,78.9,4,10,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_789m_410et._2396910775
2368,3600000,3,83,2,2,балкон,раздельный,1955,https://www.avito.ru/perm/kvartiry/3-k._kvartira_83m_22et._2311967688
2369,7680000,2,60,14,18,лоджия,совмещенный,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1418et._2387209498
2370,3320000,1,35,4,17,балкон,совмещенный,2010,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_417et._2383497941
2371,6350000,2,56.2,21,25,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_562m_2125et._2392963629
2372,5680000,3,64.3,6,9,балкон,раздельный,1989,https://www.avito.ru/perm/kvartiry/3-k._kvartira_643m_69et._2372004422
2373,3500000,3,42.2,2,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_422m_25et._2323513705
2374,10900000,3,145,4,9,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_145m_49et._2421229692
2375,4700000,3,66.5,10,16,балкон,раздельный,1986,https://www.avito.ru/perm/kvartiry/3-k._kvartira_665m_1016et._2276459201
2376,3349000,3,61.4,3,10,лоджия,совмещенный,1989,https://www.avito.ru/perm/kvartiry/3-k._kvartira_614m_310et._2372102253
2377,23575000,5,156,12,12,лоджия,раздельный,2007,https://www.avito.ru/perm/kvartiry/5-k._kvartira_156m_1212et._2253864065
2378,2960000,2,44,3,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_35et._2361778155
2379,5500000,2,65,17,25,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_65m_1725et._1812610947
2380,5500000,3,56,2,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_56m_25et._2338946318
2381,от3370000,1,1-к.,2,5,балкон,раздельный,1993,https://www.avito.ru/perm/kvartiry/auktsion_1-k._kvartira_354m_1010et._2302973958
2382,5250000,3,78.5,2,16,лоджия,раздельный,2012,https://www.avito.ru/perm/kvartiry/3-k._kvartira_785m_216et._2317645430
2383,4700000,3,60.1,4,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_601m_49et._2208774064
2384,4400000,2,51,8,18,лоджия,раздельный,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_818et._2311246334
2385,4600000,2,44,3,19,лоджия,совмещенный,2019,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_319et._2340892996
2386,3050000,3,58,4,5,балкон,совмещенный,1964,https://www.avito.ru/perm/kvartiry/3-k._kvartira_58m_45et._2402606159
2387,4130000,2,47.3,3,26,балкон,совмещенный,2022,https://www.avito.ru/perm/kvartiry/2-k._kvartira_473m_326et._2395407740
2388,3650000,2,45,2,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_25et._2385503816
2389,2850000,3,84,3,3,балкон,раздельный,1953,https://www.avito.ru/perm/kvartiry/3-k._kvartira_84m_33et._2386619017
2390,2650000,2,45,5,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_55et._2394298941
2391,3550000,2,54.2,1,10,балкон,раздельный,2000,https://www.avito.ru/perm/kvartiry/2-k._kvartira_542m_110et._2345211950
2392,11000000,3,101.6,9,10,лоджия,раздельный,2001,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1016m_910et._2319756743
2393,4900000,3,63.9,7,9,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_639m_79et._2315689122
2394,3630000,1,36.2,11,17,лоджия,совмещенный,2011,https://www.avito.ru/perm/kvartiry/1-k._kvartira_362m_1117et._2392553413
2395,4747000,1,43.5,16,23,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/1-k._kvartira_435m_1623et._2314314861
2396,3690000,2,51,2,5,лоджия,раздельный,1980,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_25et._2261049322
2397,3350000,1,34.4,4,9,лоджия,раздельный,1986,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_49et._2132833394
2398,2400000,2,47,2,2,балкон,раздельный,1958,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_22et._2340885317
2399,3100000,2,50.6,2,9,балкон,раздельный,1992,https://www.avito.ru/perm/kvartiry/2-k._kvartira_506m_29et._2381657579
2400,3600000,2,46.1,14,14,лоджия,раздельный,1978,https://www.avito.ru/perm/kvartiry/2-k._kvartira_461m_1414et._2342190538
2401,1500000,2,41.4,2,2,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_414m_22et._2397137966
2402,9350000,3,103.4,3,9,лоджия,раздельный,2008,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1034m_39et._2284136992
2403,2500000,2,46.5,1,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_465m_15et._2274829840
2404,3700000,1,35,2,4,балкон,совмещенный,2019,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_24et._2361280829
2405,5500000,1,58.1,3,8,лоджия,совмещенный,2001,https://www.avito.ru/perm/kvartiry/1-k._kvartira_581m_38et._2381098950
2406,3500000,2,44,5,5,балкон,совмещенный,1962,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_55et._2277236552
2407,3200000,2,41.7,5,5,балкон,совмещенный,1968,https://www.avito.ru/perm/kvartiry/2-k._kvartira_417m_55et._2373317263
2408,4600000,2,50.4,4,10,лоджия,раздельный,2005,https://www.avito.ru/perm/kvartiry/2-k._kvartira_504m_410et._2385927759
2409,2980000,1,39,1,10,лоджия,раздельный,2011,https://www.avito.ru/perm/kvartiry/1-k._kvartira_39m_110et._2309489244
2410,3900000,3,71.3,10,12,лоджия,совмещенный,1982,https://www.avito.ru/perm/kvartiry/3-k._kvartira_713m_1012et._2333282381
2411,5200000,3,67.1,1,9,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_671m_19et._2381385884
2412,8298000,3,83,9,25,балкон,раздельный,2021,https://www.avito.ru/perm/kvartiry/3-k._kvartira_83m_925et._2389209100
2413,2400000,3,59.2,2,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_592m_25et._2308259732
2414,4600000,2,60,8,10,лоджия,совмещенный,2004,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_810et._2353926732
2415,5192000,2,47.2,3,25,лоджия,раздельный,2018,https://www.avito.ru/perm/kvartiry/2-k._kvartira_472m_325et._2362887237
2416,4700000,1,планировка,3,25,лоджия,раздельный,2004,https://www.avito.ru/perm/kvartiry/svob._planirovka_55m_610et._2330955474
2417,3350000,2,45.4,4,5,балкон,совмещенный,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_454m_45et._2355754416
2418,4000000,2,51,12,12,балкон,раздельный,1970,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_1212et._2327120016
2419,3800000,2,46.7,5,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_467m_55et._2372498805
2420,3200000,2,47.1,5,5,балкон,раздельный,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_471m_55et._2387596645
2421,2550000,2,46,1,2,,раздельный,1974,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_12et._2333898215
2422,6750000,3,71.1,6,16,лоджия,совмещенный,2000,https://www.avito.ru/perm/kvartiry/3-k._kvartira_711m_616et._2381335478
2423,5350000,3,69.2,11,16,лоджия,совмещенный,2012,https://www.avito.ru/perm/kvartiry/3-k._kvartira_692m_1116et._2309333086
2424,2820000,1,31,5,7,лоджия,совмещенный,2018,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_57et._2364153677
2425,4990000,2,57,7,16,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_57m_716et._2368168184
2426,2520000,1,32.1,3,4,,совмещенный,1959,https://www.avito.ru/perm/kvartiry/1-k._kvartira_321m_34et._2341673186
2427,2600000,2,43.6,2,4,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_436m_24et._2221837014
2428,2600000,1,31.5,4,5,,совмещенный,1962,https://www.avito.ru/perm/kvartiry/1-k._kvartira_315m_45et._2148898285
2429,4000000,3,61.2,2,9,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_612m_29et._2334449455
2430,4700000,1,40,2,9,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/kvartira-studiya_40m_1725et._2354254618
2431,4350000,1,43,13,18,лоджия,совмещенный,2012,https://www.avito.ru/perm/kvartiry/1-k._kvartira_43m_1318et._2349543453
2432,4700000,2,67,6,10,лоджия,раздельный,2006,https://www.avito.ru/perm/kvartiry/2-k._kvartira_67m_610et._2341858475
2433,4000000,3,59.6,3,9,лоджия,раздельный,1975,https://www.avito.ru/perm/kvartiry/3-k._kvartira_596m_39et._2384756952
2434,5000000,3,70,1,10,лоджия,раздельный,1994,https://www.avito.ru/perm/kvartiry/3-k._kvartira_70m_110et._2373942581
2435,9500000,4,80.8,15,16,лоджия,раздельный,1987,https://www.avito.ru/perm/kvartiry/4-k._kvartira_808m_1516et._2394163863
2436,3000000,3,57,5,5,балкон,совмещенный,1962,https://www.avito.ru/perm/kvartiry/3-k._kvartira_57m_55et._2316391401
2437,2500000,3,58.8,2,5,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_588m_25et._2345069080
2438,4199000,3,71.8,3,16,лоджия,раздельный,1992,https://www.avito.ru/perm/kvartiry/3-k._kvartira_718m_316et._2169665842
2439,2500000,2,41.3,1,5,,совмещенный,1965,https://www.avito.ru/perm/kvartiry/2-k._kvartira_413m_15et._2340754056
2440,4980000,2,45,18,25,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_1825et._2312956326
2441,4900000,2,57.6,1,14,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_576m_114et._2410424402
2442,8250000,3,74.3,12,12,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_743m_1212et._2381412296
2443,8350000,4,86.1,8,10,балкон,,,https://www.avito.ru/perm/kvartiry/4-k._kvartira_861m_810et._2357321521
2444,2900000,2,41,2,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_25et._2334155595
