,Price,Rooms,Area,Floor,Max_house_floor,balcony_or_loggia,Bathroom,Year_built,District,Link
1367,4350000,2,52.2,2,10,лоджия,раздельный,2005.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_522m_210et._2331663159
1368,6700000,3,82.0,9,10,балкон,раздельный,2006.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_82m_910et._2333374810
1369,4964000,3,95.5,5,16,лоджия,раздельный,2021.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_955m_516et._2378569209
1370,5400000,3,53.4,24,25,лоджия,раздельный,2018.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_534m_2425et._2342732109
1371,3050000,1,42.2,4,16,балкон,раздельный,2016.0,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_422m_416et._2380938233
1372,10999999,4,130.0,7,11,балкон,раздельный,1996.0,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_130m_711et._2394961881
1373,4990000,3,60.2,6,9,лоджия,раздельный,1980.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_69et._2371814551
1374,5200000,2,46.8,2,4,лоджия,совмещенный,2016.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_468m_24et._2385735548
1375,12200000,4,137.0,8,10,лоджия,раздельный,2000.0,Ленинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_137m_810et._2346588582
1376,2900000,2,45.0,4,5,балкон,совмещенный,1960.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_45et._2383729672
1377,3600000,2,44.5,3,4,балкон,совмещенный,1963.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_445m_34et._2397198127
1378,6450000,2,65.3,13,16,балкон,совмещенный,2005.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_653m_1316et._2292244531
1379,3370000,3,64.0,3,3,балкон,раздельный,1955.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_64m_33et._2388675907
1380,12000000,3,85.7,16,24,балкон,раздельный,2020.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_857m_1624et._2382062244
1381,3000000,1,41.0,1,17,лоджия,совмещенный,2021.0,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_41m_117et._2381753620
1382,8900000,3,77.5,3,5,балкон,совмещенный,1958.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_775m_35et._2083824369
1383,5000000,2,58.2,10,16,лоджия,раздельный,1998.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_582m_1016et._2341094567
1384,4300000,2,53.0,5,9,балкон,раздельный,1986.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_59et._2225515502
1385,3350000,2,45.8,4,5,балкон,совмещенный,1965.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_458m_45et._2340894662
1386,3250000,1,40.0,2,10,балкон,раздельный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_40m_210et._2358336639
1387,4350000,3,58.0,2,5,балкон,раздельный,1972.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_58m_25et._2421411354
1388,3700000,2,44.0,1,9,лоджия,раздельный,1973.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_19et._2393451204
1389,2150000,2,47.0,2,3,балкон,совмещенный,1961.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_23et._2371043356
1390,8900000,3,94.3,15,17,лоджия,раздельный,2013.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_943m_1517et._2179428874
1391,4090000,3,67.2,6,9,балкон,раздельный,1990.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_672m_69et._2376302410
1392,10500000,5,118.3,2,5,балкон,раздельный,1936.0,Свердловский,https://www.avito.ru/perm/kvartiry/5-k._kvartira_1183m_25et._2397687258
1393,3200000,2,55.0,10,17,лоджия,раздельный,2017.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_55m_1017et._2349712832
1394,4550000,2,52.6,9,10,балкон,раздельный,2000.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_526m_910et._2382050471
1395,7500000,3,62.9,12,21,балкон,раздельный,2017.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_629m_1221et._2359136659
1396,3850000,1,37.0,7,9,лоджия,раздельный,1989.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_79et._2315425176
1397,6000000,2,51.7,16,25,лоджия,совмещенный,2017.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_517m_1625et._2373013332
1398,3500000,1,30.0,5,9,лоджия,совмещенный,2021.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_30m_59et._2383235673
1399,4358200,2,56.6,4,4,балкон,совмещенный,2022.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_566m_44et._2421370981
1400,4200000,2,42.6,4,5,балкон,раздельный,1969.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_426m_45et._2359213345
1401,4795000,3,92.2,12,16,лоджия,раздельный,2021.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_922m_1216et._2377864774
1402,14640000,3,126.0,8,9,лоджия,раздельный,2007.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_126m_89et._2393838757
1403,3450000,1,36.0,8,16,балкон,совмещенный,2022.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_36m_816et._2367028954
1404,4190000,3,57.0,8,9,балкон,раздельный,1976.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_57m_89et._2351336933
1405,7500000,3,66.0,3,10,лоджия,совмещенный,2003.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_66m_310et._2388877888
1406,10900000,4,111.0,8,25,лоджия,совмещенный,2010.0,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_111m_825et._2363711444
1407,7000000,3,90.7,9,17,лоджия,раздельный,2010.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_907m_917et._2249582815
1408,2750000,1,36.8,16,18,балкон,совмещенный,2015.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_368m_1618et._2427376847
1409,3290000,2,55.6,4,4,балкон,раздельный,1957.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_556m_44et._2381146735
1410,6500000,3,102.0,4,10,лоджия,раздельный,2001.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_102m_410et._2377249140
1411,3100000,2,50.6,2,9,балкон,раздельный,1992.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_506m_29et._2381657579
1412,2350000,2,45.0,2,5,балкон,раздельный,1968.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_25et._2386450098
1413,8500000,2,54.7,17,17,лоджия,раздельный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_547m_1717et._2344466925
1414,6790000,3,71.0,14,16,лоджия,раздельный,2019.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_71m_1416et._2373622521
1415,5200000,3,78.5,2,16,лоджия,раздельный,2012.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_785m_216et._2317645430
1416,5700000,3,67.6,9,10,лоджия,совмещенный,2004.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_676m_910et._2267029968
1417,2790005,1,33.7,4,10,лоджия,раздельный,1999.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_337m_410et._2385156570
1418,3270000,1,30.6,4,5,балкон,совмещенный,1967.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_306m_45et._2393592112
1419,3490000,2,51.8,7,16,лоджия,совмещенный,2015.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_518m_716et._2358645160
1420,5020000,3,68.8,4,12,лоджия,раздельный,2022.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_688m_412et._2376945792
1421,6200000,2,59.0,12,12,лоджия,совмещенный,2013.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_59m_1212et._2331734081
1422,4400000,2,54.4,8,16,лоджия,раздельный,1992.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_544m_816et._2237609671
1423,13500000,3,115.0,9,13,балкон,раздельный,2018.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_115m_913et._2073604486
1424,6350000,2,62.0,3,25,лоджия,раздельный,2011.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_62m_325et._2341842126
1425,12000000,5,180.0,8,10,лоджия,раздельный,2006.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/5-k._kvartira_180m_810et._2199820253
1426,5200000,2,50.4,4,6,лоджия,раздельный,1977.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_504m_46et._2242138572
1427,3100000,1,29.5,5,5,балкон,раздельный,1970.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_295m_55et._2374862569
1428,4430000,2,54.8,3,14,лоджия,раздельный,1980.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_548m_314et._2373295547
1429,5192000,2,47.2,3,25,лоджия,раздельный,2018.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_472m_325et._2362887237
1430,9000000,3,108.7,7,17,лоджия,раздельный,2008.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1087m_717et._1739030527
1431,2250000,1,26.9,7,24,балкон,совмещенный,2018.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_269m_724et._2392852229
1432,3400000,3,55.6,2,4,балкон,совмещенный,1961.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_556m_24et._2376398130
1433,5290000,3,55.1,3,14,лоджия,раздельный,1976.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_551m_314et._2315625637
1434,8250000,2,60.7,16,25,лоджия,совмещенный,2009.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_607m_1625et._2246919280
1435,7180000,3,83.3,2,16,лоджия,раздельный,2021.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_833m_216et._2311834393
1436,3350000,2,55.5,5,9,лоджия,раздельный,1990.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_555m_59et._2381569647
1437,5800000,1,65.4,2,6,лоджия,раздельный,2001.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_654m_26et._2250140824
1438,4200000,2,53.8,6,14,лоджия,раздельный,1978.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_538m_614et._2382628394
1439,5500000,1,58.1,3,8,лоджия,совмещенный,2001.0,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_581m_38et._2381098950
1440,5150000,3,70.0,1,10,лоджия,раздельный,1994.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_70m_110et._2373942581
1441,4599000,2,57.5,16,16,лоджия,раздельный,2012.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_575m_1616et._2387607447
1442,4000000,2,51.0,12,12,балкон,раздельный,1970.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_1212et._2327120016
1443,14990000,2,78.0,9,9,лоджия,совмещенный,2008.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_78m_99et._2194326129
1444,6500000,3,80.0,15,16,балкон,раздельный,2012.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_80m_1516et._2154277918
1445,11000000,4,142.1,3,6,лоджия,раздельный,1999.0,Кировский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1421m_36et._1898133487
1446,4500000,2,43.8,8,9,лоджия,раздельный,1981.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_438m_89et._2401518320
1447,5680000,3,64.3,6,9,балкон,раздельный,1989.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_643m_69et._2372004422
1448,6900000,4,76.1,1,10,лоджия,раздельный,1993.0,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_761m_110et._2357590965
1449,3350000,2,45.4,4,5,балкон,совмещенный,1969.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_454m_45et._2355754416
1450,3320000,1,35.0,4,17,балкон,совмещенный,2010.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_417et._2383497941
1451,3200000,2,53.4,1,9,лоджия,раздельный,1993.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_534m_19et._2279652843
1452,4200000,2,52.0,4,5,лоджия,раздельный,1982.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_45et._2402067075
1453,4790000,3,60.2,8,9,балкон,совмещенный,1973.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_89et._2385121313
1454,5500000,3,53.4,24,25,балкон,раздельный,2018.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_534m_2425et._2368209230
1455,2940000,3,61.0,5,5,балкон,раздельный,1981.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_55et._2375915618
1456,3200000,2,41.7,5,5,балкон,совмещенный,1968.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_417m_55et._2373317263
1457,3200000,3,57.6,5,5,балкон,совмещенный,1963.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_576m_55et._2341522946
1458,2480000,2,46.6,5,5,балкон,раздельный,1974.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_466m_55et._2379978400
1459,6225000,2,52.0,13,16,лоджия,совмещенный,2014.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_1316et._2178811837
1460,1750000,2,42.3,2,2,балкон,совмещенный,1955.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_423m_22et._2397016418
1461,7700000,3,101.0,11,16,балкон,раздельный,2014.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_101m_1116et._2346416185
1462,2500000,3,58.6,2,5,балкон,раздельный,1975.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_586m_25et._2213769225
