,Price,Rooms,Area,Floor,Max_house_floor,balcony\loggia,Bathroom,Year built,District,Link
2637,3650000,1,34,3,9,лоджия,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_39et._2296700992
2638,4850000,3,61,4,9,лоджия,раздельный,1973,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_49et._2377561577
2639,5600000,1,54,15,16,,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_54m_1516et._2391494330
2640,5600000,3,61,4,5,,раздельный,1951,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_45et._2277838178
2641,6090000,3,60.7,4,10,лоджия,раздельный,1989,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_607m_410et._2347503241
2642,1900000,2,44,3,5,,совмещенный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_35et._2341628637
2643,2650000,2,42,1,4,,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_14et._2308020367
2644,7700000,4,82,10,10,балкон,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_82m_1010et._2334425581
2645,4800000,3,56.9,1,9,балкон,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_569m_19et._2378370769
2646,5990000,2,50.2,7,22,,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_502m_722et._2319392084
2647,3200000,1,34.4,4,9,балкон,раздельный,1989,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_49et._2412092358
2648,4199000,3,71.8,3,16,лоджия,раздельный,1992,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_718m_316et._2169665842
2649,5450000,3,74,5,16,лоджия,раздельный,1999,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_74m_516et._2385313932
2650,4890000,2,61.8,2,4,,раздельный,1955,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_618m_24et._2394925705
2651,2150000,1,25,5,7,,совмещенный,2020,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_25m_57et._2249842023
2652,3700000,2,45.5,10,16,лоджия,совмещенный,2022,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_455m_1016et._2427131985
2653,4760000,3,78,3,15,лоджия,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_78m_315et._2287539002
2654,2780000,1,42,5,10,лоджия,раздельный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_510et._2292332107
2655,8100000,3,88.7,8,25,,совмещенный,2009,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_887m_825et._2325677844
2656,2370000,1,34.6,3,9,лоджия,раздельный,1992,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_346m_39et._2378917663
2657,5170000,1,45.1,4,16,лоджия,совмещенный,2007,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_451m_416et._2370723960
2658,6800000,3,76,8,16,лоджия,совмещенный,2006,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_76m_816et._2375049332
2659,4260000,2,51.6,7,10,лоджия,раздельный,1993,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_516m_710et._2394578293
2660,7840000,2,66.2,12,23,лоджия,раздельный,2010,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_662m_1223et._2378914894
2661,4000000,1,45,2,3,лоджия,раздельный,2017,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_45m_23et._2016016922
2662,2600000,1,33.5,5,5,балкон,совмещенный,1977,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_335m_55et._2319223600
2663,4150000,1,40.3,15,16,лоджия,раздельный,2007,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_403m_1516et._2409855760
2664,3950000,1,36,5,10,,раздельный,1988,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_36m_510et._1881783136
2665,2350000,1,29,1,5,балкон,совмещенный,,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_29m_15et._2387387804
2666,2700000,1,30.8,4,5,балкон,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_308m_45et._2389637728
2667,3600000,3,56,1,4,,совмещенный,1967,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_56m_14et._2016396078
2668,600000,1,38,1,1,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_11et._1908708310
2669,5350000,3,59.8,4,9,лоджия,совмещенный,1984,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_598m_49et._2375804229
2670,4327000,3,81,5,5,,,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_81m_55et._2281637273
2671,13300000,5,128.1,11,16,балкон,совмещенный,2001,Дзержинский,https://www.avito.ru/perm/kvartiry/5-k._kvartira_1281m_1116et._2313690146
2672,4500000,4,60.2,2,5,балкон,совмещенный,1970,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_602m_25et._2317706950
2673,4937000,3,62.2,2,9,лоджия,раздельный,1989,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_622m_29et._2346594833
2674,6100000,3,85.5,4,5,балкон,совмещенный,1956,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_855m_45et._2345886811
2675,7680000,2,60,14,18,лоджия,совмещенный,2013,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1418et._2387209498
2676,3250000,2,46.4,5,5,,раздельный,1971,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_464m_55et._2355781633
2677,2860000,3,46,5,5,лоджия,раздельный,1978,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_46m_55et._2233277302
2678,990000,1,18.6,5,5,,раздельный,1966,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_186m_55et._2397306662
2679,7100000,3,81.8,10,25,лоджия,раздельный,2021,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_818m_1025et._2345661323
2680,3699000,1,42,10,16,лоджия,совмещенный,2013,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_42m_1016et._2320020727
2681,3950000,2,43.3,9,9,лоджия,раздельный,1984,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_99et._2191297040
2682,4200000,2,59.9,4,4,балкон,раздельный,1954,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_599m_44et._2368415135
2683,3000000,1,35.8,4,4,балкон,совмещенный,1958,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_358m_44et._2368163508
2684,2250000,2,37.6,1,5,,,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_376m_15et._2180344110
2685,3190000,2,56,2,3,,раздельный,1959,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_23et._2102100624
2686,5200000,3,60.7,2,9,лоджия,раздельный,1977,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_607m_29et._2377364146
2687,2450000,1,32,3,5,,раздельный,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_35et._2391777229
2688,3599000,3,56.5,1,5,,,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_565m_15et._2350252925
2689,3352000,,,,,,совмещенный,2020,Свердловский,https://www.avito.ru/perm/kvartiry/svob._planirovka_54m_1616et._2385483319
2690,6600000,2,56.5,14,19,лоджия,раздельный,2014,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_565m_1419et._2254992959
2691,3100000,2,37.2,3,5,балкон,совмещенный,1986,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_372m_35et._2339256557
2692,2000000,2,44.3,1,2,,совмещенный,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_443m_12et._2385575421
2693,3850000,3,68.4,6,9,лоджия,раздельный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_684m_69et._2356169869
2694,3800000,2,56,10,10,балкон,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_1010et._2384071725
2695,6990000,3,76,2,4,,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_76m_24et._2343837683
2696,2299999,2,47.4,1,5,,раздельный,1971,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_474m_15et._2389635056
2697,5200000,1,40.3,11,25,балкон,совмещенный,2021,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_403m_1125et._2401016859
2698,2900000,2,45,4,5,балкон,совмещенный,1965,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_45et._2424201858
2699,3490000,2,45,1,5,балкон,совмещенный,1960,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_15et._2386715207
2700,4200000,2,50,9,9,лоджия,раздельный,1989,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_50m_99et._2371377245
2701,3190000,2,43.7,3,5,,,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_35et._2377516912
2702,3229000,2,35,7,7,лоджия,совмещенный,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_35m_77et._2377252351
2703,10850000,3,108.5,10,17,лоджия,раздельный,2006,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1085m_1017et._2006272092
2704,6800000,2,63.7,9,16,лоджия,совмещенный,2013,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_637m_916et._2269201191
2705,2650000,2,43.5,4,5,балкон,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_45et._2263955030
2706,5050000,3,67.1,4,10,балкон,раздельный,1996,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_671m_410et._2357900614
2707,5650000,2,73,5,16,лоджия,совмещенный,2000,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_73m_516et._2143503187
2708,2600000,2,46.4,5,5,балкон,раздельный,1971,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_464m_55et._2383672576
2709,4200000,3,58.1,1,9,,раздельный,1977,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_581m_19et._2277697483
2710,2500000,2,24.8,5,5,,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_248m_55et._2371036731
2711,6600000,3,56.5,14,16,лоджия,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_565m_1416et._2341191062
2712,3000000,1,32,6,9,балкон,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_32m_69et._2401238301
2713,2949000,1,23.5,3,16,балкон,совмещенный,2021,Индустриальный,https://www.avito.ru/perm/kvartiry/kvartira-studiya_235m_316et._2381488580
2714,3520000,1,34.3,2,9,лоджия,раздельный,1989,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_343m_29et._2345197635
2715,2650000,1,34.4,8,9,лоджия,раздельный,1990,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_89et._2329617627
2716,6000000,3,75.8,11,17,лоджия,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_758m_1117et._2410047775
2717,4700000,3,63,6,9,лоджия,раздельный,1980,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_69et._2341917875
2718,3050000,1,45.7,7,10,балкон,совмещенный,2014,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_457m_710et._2334830682
2719,30000000,4,157,4,4,балкон,совмещенный,1962,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_157m_44et._2382541986
2720,7990000,3,97.3,4,10,лоджия,раздельный,1995,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_973m_410et._2393251409
2721,5100000,3,67,16,17,лоджия,раздельный,1993,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_1617et._2368319485
2722,6600000,3,85.8,6,16,лоджия,раздельный,2012,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_858m_616et._2392239354
2723,7000000,3,66.6,2,4,,раздельный,1953,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_666m_24et._2423775791
2724,3200000,2,49,1,16,лоджия,совмещенный,2015,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_116et._2271053957
2725,2450000,2,48,2,2,,раздельный,2010,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_48m_22et._2286673102
2726,2899000,2,44,5,9,лоджия,раздельный,1984,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_59et._2308518209
2727,3750000,1,40.8,14,16,балкон,совмещенный,2013,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_408m_1416et._2201486309
2728,6990000,3,84.3,6,9,лоджия,раздельный,2005,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_843m_69et._2397074360
2729,720000,1,18,2,5,,раздельный,1967,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_18m_25et._2401618189
2730,6566450,2,63,16,16,,раздельный,2012,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_63m_1616et._2258240013
2731,4800000,3,58.6,5,5,лоджия,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_586m_55et._2351294969
2732,5999000,3,61,3,9,балкон,совмещенный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_39et._2410515470
2733,4900000,3,74.3,2,5,,раздельный,1950,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_743m_25et._2389073617
2734,2350000,1,30,2,5,,,,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_30m_25et._2372047462
2735,3290000,2,43.7,4,5,балкон,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_45et._2388660516
2736,3700000,3,57.2,5,5,балкон,совмещенный,1965,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_572m_55et._2427550791
2737,4099999,2,53,3,10,лоджия,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_310et._2192002435
2738,5500000,1,62,2,5,лоджия,,,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_62m_25et._2307269799
2739,13800000,4,105,3,10,балкон,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_105m_310et._2421619620
